index,x,y
a64.8x-154.8,64.8,-154.8
a68.4x-154.8,68.4,-154.8
a72x-154.8,72,-154.8
a75.6x-154.8,75.6,-154.8
a79.2x-154.8,79.2,-154.8
a82.8x-154.8,82.8,-154.8
a86.4x-154.8,86.4,-154.8
a90x-154.8,90,-154.8
a93.6x-154.8,93.6,-154.8
a97.2x-154.8,97.2,-154.8
a100.8x-154.8,100.8,-154.8
a104.4x-154.8,104.4,-154.8
a108x-154.8,108,-154.8
a111.6x-154.8,111.6,-154.8
a115.2x-154.8,115.2,-154.8
a118.8x-154.8,118.8,-154.8
a122.4x-154.8,122.4,-154.8
a126x-154.8,126,-154.8
a129.6x-154.8,129.6,-154.8
a133.2x-154.8,133.2,-154.8
a136.8x-154.8,136.8,-154.8
a140.4x-154.8,140.4,-154.8
a144x-154.8,144,-154.8
a147.6x-154.8,147.6,-154.8
a151.2x-154.8,151.2,-154.8
a154.8x-154.8,154.8,-154.8
a158.4x-154.8,158.4,-154.8
a162x-154.8,162,-154.8
a165.6x-154.8,165.6,-154.8
a169.2x-154.8,169.2,-154.8
a172.8x-154.8,172.8,-154.8
a176.4x-154.8,176.4,-154.8
a-180x-151.2,-180,-151.2
a-176.4x-151.2,-176.4,-151.2
a-172.8x-151.2,-172.8,-151.2
a-169.2x-151.2,-169.2,-151.2
a-165.6x-151.2,-165.6,-151.2
a-162x-151.2,-162,-151.2
a-158.4x-151.2,-158.4,-151.2
a-154.8x-151.2,-154.8,-151.2
a-151.2x-151.2,-151.2,-151.2
a-147.6x-151.2,-147.6,-151.2
a-144x-151.2,-144,-151.2
a-140.4x-151.2,-140.4,-151.2
a-136.8x-151.2,-136.8,-151.2
a-133.2x-151.2,-133.2,-151.2
a-129.6x-151.2,-129.6,-151.2
a-126x-151.2,-126,-151.2
a-122.4x-151.2,-122.4,-151.2
a-118.8x-151.2,-118.8,-151.2
a-115.2x-151.2,-115.2,-151.2
a-111.6x-151.2,-111.6,-151.2
a-108x-151.2,-108,-151.2
a-104.4x-151.2,-104.4,-151.2
a-100.8x-151.2,-100.8,-151.2
a-97.2x-151.2,-97.2,-151.2
a-93.6x-151.2,-93.6,-151.2
a-90x-151.2,-90,-151.2
a-86.4x-151.2,-86.4,-151.2
a-82.8x-151.2,-82.8,-151.2
a-79.2x-151.2,-79.2,-151.2
a-75.6x-151.2,-75.6,-151.2
a-72x-151.2,-72,-151.2
a-68.4x-151.2,-68.4,-151.2
a-64.8x-151.2,-64.8,-151.2
a-61.2x-151.2,-61.2,-151.2
a-57.6x-151.2,-57.6,-151.2
a-54x-151.2,-54,-151.2
a-50.4x-151.2,-50.4,-151.2
a-46.8x-151.2,-46.8,-151.2
a-43.2x-151.2,-43.2,-151.2
a-39.6x-151.2,-39.6,-151.2
a-36x-151.2,-36,-151.2
a-32.4x-151.2,-32.4,-151.2
a-28.8x-151.2,-28.8,-151.2
a-25.2x-151.2,-25.2,-151.2
a-21.6x-151.2,-21.6,-151.2
a-18x-151.2,-18,-151.2
a-14.4x-151.2,-14.4,-151.2
a-10.8x-151.2,-10.8,-151.2
a-7.2x-151.2,-7.2,-151.2
a-3.6x-151.2,-3.6,-151.2
a0x-151.2,0,-151.2
a3.6x-151.2,3.6,-151.2
a7.2x-151.2,7.2,-151.2
a10.8x-151.2,10.8,-151.2
a14.4x-151.2,14.4,-151.2
a18x-151.2,18,-151.2
a21.6x-151.2,21.6,-151.2
a25.2x-151.2,25.2,-151.2
a28.8x-151.2,28.8,-151.2
a32.4x-151.2,32.4,-151.2
a36x-151.2,36,-151.2
a39.6x-151.2,39.6,-151.2
a43.2x-151.2,43.2,-151.2
a46.8x-151.2,46.8,-151.2
a50.4x-151.2,50.4,-151.2
a54x-151.2,54,-151.2
a57.6x-151.2,57.6,-151.2
a61.2x-151.2,61.2,-151.2
a64.8x-151.2,64.8,-151.2
a68.4x-151.2,68.4,-151.2
a72x-151.2,72,-151.2
a75.6x-151.2,75.6,-151.2
a79.2x-151.2,79.2,-151.2
a82.8x-151.2,82.8,-151.2
a86.4x-151.2,86.4,-151.2
a90x-151.2,90,-151.2
a93.6x-151.2,93.6,-151.2
a97.2x-151.2,97.2,-151.2
a100.8x-151.2,100.8,-151.2
a104.4x-151.2,104.4,-151.2
a108x-151.2,108,-151.2
a111.6x-151.2,111.6,-151.2
a115.2x-151.2,115.2,-151.2
a118.8x-151.2,118.8,-151.2
a122.4x-151.2,122.4,-151.2
a126x-151.2,126,-151.2
a129.6x-151.2,129.6,-151.2
a133.2x-151.2,133.2,-151.2
a136.8x-151.2,136.8,-151.2
a140.4x-151.2,140.4,-151.2
a144x-151.2,144,-151.2
a147.6x-151.2,147.6,-151.2
a151.2x-151.2,151.2,-151.2
a154.8x-151.2,154.8,-151.2
a158.4x-151.2,158.4,-151.2
a162x-151.2,162,-151.2
a165.6x-151.2,165.6,-151.2
a169.2x-151.2,169.2,-151.2
a172.8x-151.2,172.8,-151.2
a176.4x-151.2,176.4,-151.2
a-180x-147.6,-180,-147.6
a-176.4x-147.6,-176.4,-147.6
a-172.8x-147.6,-172.8,-147.6
a-169.2x-147.6,-169.2,-147.6
a-165.6x-147.6,-165.6,-147.6
a-162x-147.6,-162,-147.6
a-158.4x-147.6,-158.4,-147.6
a-154.8x-147.6,-154.8,-147.6
a-151.2x-147.6,-151.2,-147.6
a-147.6x-147.6,-147.6,-147.6
a-144x-147.6,-144,-147.6
a-140.4x-147.6,-140.4,-147.6
a-136.8x-147.6,-136.8,-147.6
a-133.2x-147.6,-133.2,-147.6
a-129.6x-147.6,-129.6,-147.6
a-126x-147.6,-126,-147.6
a-122.4x-147.6,-122.4,-147.6
a-118.8x-147.6,-118.8,-147.6
a-115.2x-147.6,-115.2,-147.6
a-111.6x-147.6,-111.6,-147.6
a-108x-147.6,-108,-147.6
a-104.4x-147.6,-104.4,-147.6
a-100.8x-147.6,-100.8,-147.6
a-97.2x-147.6,-97.2,-147.6
a-93.6x-147.6,-93.6,-147.6
a-90x-147.6,-90,-147.6
a-86.4x-147.6,-86.4,-147.6
a-82.8x-147.6,-82.8,-147.6
a-79.2x-147.6,-79.2,-147.6
a-75.6x-147.6,-75.6,-147.6
a-72x-147.6,-72,-147.6
a-68.4x-147.6,-68.4,-147.6
a-64.8x-147.6,-64.8,-147.6
a-61.2x-147.6,-61.2,-147.6
a-57.6x-147.6,-57.6,-147.6
a-54x-147.6,-54,-147.6
a-50.4x-147.6,-50.4,-147.6
a-46.8x-147.6,-46.8,-147.6
a-43.2x-147.6,-43.2,-147.6
a-39.6x-147.6,-39.6,-147.6
a-36x-147.6,-36,-147.6
a-32.4x-147.6,-32.4,-147.6
a-28.8x-147.6,-28.8,-147.6
a-25.2x-147.6,-25.2,-147.6
a-21.6x-147.6,-21.6,-147.6
a-18x-147.6,-18,-147.6
a-14.4x-147.6,-14.4,-147.6
a-10.8x-147.6,-10.8,-147.6
a-7.2x-147.6,-7.2,-147.6
a-3.6x-147.6,-3.6,-147.6
a0x-147.6,0,-147.6
a3.6x-147.6,3.6,-147.6
a7.2x-147.6,7.2,-147.6
a10.8x-147.6,10.8,-147.6
a14.4x-147.6,14.4,-147.6
a18x-147.6,18,-147.6
a21.6x-147.6,21.6,-147.6
a25.2x-147.6,25.2,-147.6
a28.8x-147.6,28.8,-147.6
a32.4x-147.6,32.4,-147.6
a36x-147.6,36,-147.6
a39.6x-147.6,39.6,-147.6
a43.2x-147.6,43.2,-147.6
a46.8x-147.6,46.8,-147.6
a50.4x-147.6,50.4,-147.6
a54x-147.6,54,-147.6
a57.6x-147.6,57.6,-147.6
a61.2x-147.6,61.2,-147.6
a64.8x-147.6,64.8,-147.6
a68.4x-147.6,68.4,-147.6
a72x-147.6,72,-147.6
a75.6x-147.6,75.6,-147.6
a79.2x-147.6,79.2,-147.6
a82.8x-147.6,82.8,-147.6
a86.4x-147.6,86.4,-147.6
a90x-147.6,90,-147.6
a93.6x-147.6,93.6,-147.6
a97.2x-147.6,97.2,-147.6
a100.8x-147.6,100.8,-147.6
a104.4x-147.6,104.4,-147.6
a108x-147.6,108,-147.6
a111.6x-147.6,111.6,-147.6
a115.2x-147.6,115.2,-147.6
a118.8x-147.6,118.8,-147.6
a122.4x-147.6,122.4,-147.6
a126x-147.6,126,-147.6
a129.6x-147.6,129.6,-147.6
a133.2x-147.6,133.2,-147.6
a136.8x-147.6,136.8,-147.6
a140.4x-147.6,140.4,-147.6
a144x-147.6,144,-147.6
a147.6x-147.6,147.6,-147.6
a151.2x-147.6,151.2,-147.6
a154.8x-147.6,154.8,-147.6
a158.4x-147.6,158.4,-147.6
a162x-147.6,162,-147.6
a165.6x-147.6,165.6,-147.6
a169.2x-147.6,169.2,-147.6
a172.8x-147.6,172.8,-147.6
a176.4x-147.6,176.4,-147.6
a-180x-144,-180,-144
a-176.4x-144,-176.4,-144
a-172.8x-144,-172.8,-144
a-169.2x-144,-169.2,-144
a-165.6x-144,-165.6,-144
a-162x-144,-162,-144
a-158.4x-144,-158.4,-144
a-154.8x-144,-154.8,-144
a-151.2x-144,-151.2,-144
a-147.6x-144,-147.6,-144
a-144x-144,-144,-144
a-140.4x-144,-140.4,-144
a-136.8x-144,-136.8,-144
a-133.2x-144,-133.2,-144
a-129.6x-144,-129.6,-144
a-126x-144,-126,-144
a-122.4x-144,-122.4,-144
a-118.8x-144,-118.8,-144
a-115.2x-144,-115.2,-144
a-111.6x-144,-111.6,-144
a-108x-144,-108,-144
a-104.4x-144,-104.4,-144
a-100.8x-144,-100.8,-144
a-97.2x-144,-97.2,-144
a-93.6x-144,-93.6,-144
a-90x-144,-90,-144
a-86.4x-144,-86.4,-144
a-82.8x-144,-82.8,-144
a-79.2x-144,-79.2,-144
a-75.6x-144,-75.6,-144
a-72x-144,-72,-144
a-68.4x-144,-68.4,-144
a-64.8x-144,-64.8,-144
a-61.2x-144,-61.2,-144
a-57.6x-144,-57.6,-144
a-54x-144,-54,-144
a-50.4x-144,-50.4,-144
a-46.8x-144,-46.8,-144
a-43.2x-144,-43.2,-144
a-39.6x-144,-39.6,-144
a-36x-144,-36,-144
a-32.4x-144,-32.4,-144
a-28.8x-144,-28.8,-144
a-25.2x-144,-25.2,-144
a-21.6x-144,-21.6,-144
a-18x-144,-18,-144
a-14.4x-144,-14.4,-144
a-10.8x-144,-10.8,-144
a-7.2x-144,-7.2,-144
a-3.6x-144,-3.6,-144
a0x-144,0,-144
a3.6x-144,3.6,-144
a7.2x-144,7.2,-144
a10.8x-144,10.8,-144
a14.4x-144,14.4,-144
a18x-144,18,-144
a21.6x-144,21.6,-144
a25.2x-144,25.2,-144
a28.8x-144,28.8,-144
a32.4x-144,32.4,-144
a36x-144,36,-144
a39.6x-144,39.6,-144
a43.2x-144,43.2,-144
a46.8x-144,46.8,-144
a50.4x-144,50.4,-144
a54x-144,54,-144
a57.6x-144,57.6,-144
a61.2x-144,61.2,-144
a64.8x-144,64.8,-144
a68.4x-144,68.4,-144
a72x-144,72,-144
a75.6x-144,75.6,-144
a79.2x-144,79.2,-144
a82.8x-144,82.8,-144
a86.4x-144,86.4,-144
a90x-144,90,-144
a93.6x-144,93.6,-144
a97.2x-144,97.2,-144
a100.8x-144,100.8,-144
a104.4x-144,104.4,-144
a108x-144,108,-144
a111.6x-144,111.6,-144
a115.2x-144,115.2,-144
a118.8x-144,118.8,-144
a122.4x-144,122.4,-144
a126x-144,126,-144
a129.6x-144,129.6,-144
a133.2x-144,133.2,-144
a136.8x-144,136.8,-144
a140.4x-144,140.4,-144
a144x-144,144,-144
a147.6x-144,147.6,-144
a151.2x-144,151.2,-144
a154.8x-144,154.8,-144
a158.4x-144,158.4,-144
a162x-144,162,-144
a165.6x-144,165.6,-144
a169.2x-144,169.2,-144
a172.8x-144,172.8,-144
a176.4x-144,176.4,-144
a-180x-140.4,-180,-140.4
a-176.4x-140.4,-176.4,-140.4
a-172.8x-140.4,-172.8,-140.4
a-169.2x-140.4,-169.2,-140.4
a-165.6x-140.4,-165.6,-140.4
a-162x-140.4,-162,-140.4
a-158.4x-140.4,-158.4,-140.4
a-154.8x-140.4,-154.8,-140.4
a-151.2x-140.4,-151.2,-140.4
a-147.6x-140.4,-147.6,-140.4
a-144x-140.4,-144,-140.4
a-140.4x-140.4,-140.4,-140.4
a-136.8x-140.4,-136.8,-140.4
a-133.2x-140.4,-133.2,-140.4
a-129.6x-140.4,-129.6,-140.4
a-126x-140.4,-126,-140.4
a-122.4x-140.4,-122.4,-140.4
a-118.8x-140.4,-118.8,-140.4
a-115.2x-140.4,-115.2,-140.4
a-111.6x-140.4,-111.6,-140.4
a-108x-140.4,-108,-140.4
a-104.4x-140.4,-104.4,-140.4
a-100.8x-140.4,-100.8,-140.4
a-97.2x-140.4,-97.2,-140.4
a-93.6x-140.4,-93.6,-140.4
a-90x-140.4,-90,-140.4
a-86.4x-140.4,-86.4,-140.4
a-82.8x-140.4,-82.8,-140.4
a-79.2x-140.4,-79.2,-140.4
a-75.6x-140.4,-75.6,-140.4
a-72x-140.4,-72,-140.4
a-68.4x-140.4,-68.4,-140.4
a-64.8x-140.4,-64.8,-140.4
a-61.2x-140.4,-61.2,-140.4
a-57.6x-140.4,-57.6,-140.4
a-54x-140.4,-54,-140.4
a-50.4x-140.4,-50.4,-140.4
a-46.8x-140.4,-46.8,-140.4
a-43.2x-140.4,-43.2,-140.4
a-39.6x-140.4,-39.6,-140.4
a-36x-140.4,-36,-140.4
a-32.4x-140.4,-32.4,-140.4
a-28.8x-140.4,-28.8,-140.4
a-25.2x-140.4,-25.2,-140.4
a-21.6x-140.4,-21.6,-140.4
a-18x-140.4,-18,-140.4
a-14.4x-140.4,-14.4,-140.4
a-10.8x-140.4,-10.8,-140.4
a-7.2x-140.4,-7.2,-140.4
a-3.6x-140.4,-3.6,-140.4
a0x-140.4,0,-140.4
a3.6x-140.4,3.6,-140.4
a7.2x-140.4,7.2,-140.4
a10.8x-140.4,10.8,-140.4
a14.4x-140.4,14.4,-140.4
a18x-140.4,18,-140.4
a21.6x-140.4,21.6,-140.4
a25.2x-140.4,25.2,-140.4
a28.8x-140.4,28.8,-140.4
a32.4x-140.4,32.4,-140.4
a36x-140.4,36,-140.4
a39.6x-140.4,39.6,-140.4
a43.2x-140.4,43.2,-140.4
a46.8x-140.4,46.8,-140.4
a50.4x-140.4,50.4,-140.4
a54x-140.4,54,-140.4
a57.6x-140.4,57.6,-140.4
a61.2x-140.4,61.2,-140.4
a64.8x-140.4,64.8,-140.4
a68.4x-140.4,68.4,-140.4
a72x-140.4,72,-140.4
a75.6x-140.4,75.6,-140.4
a79.2x-140.4,79.2,-140.4
a82.8x-140.4,82.8,-140.4
a86.4x-140.4,86.4,-140.4
a90x-140.4,90,-140.4
a93.6x-140.4,93.6,-140.4
a97.2x-140.4,97.2,-140.4
a100.8x-140.4,100.8,-140.4
a104.4x-140.4,104.4,-140.4
a108x-140.4,108,-140.4
a111.6x-140.4,111.6,-140.4
a115.2x-140.4,115.2,-140.4
a118.8x-140.4,118.8,-140.4
a122.4x-140.4,122.4,-140.4
a126x-140.4,126,-140.4
a129.6x-140.4,129.6,-140.4
a133.2x-140.4,133.2,-140.4
a136.8x-140.4,136.8,-140.4
a140.4x-140.4,140.4,-140.4
a144x-140.4,144,-140.4
a147.6x-140.4,147.6,-140.4
a151.2x-140.4,151.2,-140.4
a154.8x-140.4,154.8,-140.4
a158.4x-140.4,158.4,-140.4
a162x-140.4,162,-140.4
a165.6x-140.4,165.6,-140.4
a169.2x-140.4,169.2,-140.4
a172.8x-140.4,172.8,-140.4
a176.4x-140.4,176.4,-140.4
a-180x-136.8,-180,-136.8
a-176.4x-136.8,-176.4,-136.8
a-172.8x-136.8,-172.8,-136.8
a-169.2x-136.8,-169.2,-136.8
a-165.6x-136.8,-165.6,-136.8
a-162x-136.8,-162,-136.8
a-158.4x-136.8,-158.4,-136.8
a-154.8x-136.8,-154.8,-136.8
a-151.2x-136.8,-151.2,-136.8
a-147.6x-136.8,-147.6,-136.8
a-144x-136.8,-144,-136.8
a-140.4x-136.8,-140.4,-136.8
a-136.8x-136.8,-136.8,-136.8
a-133.2x-136.8,-133.2,-136.8
a-129.6x-136.8,-129.6,-136.8
a-126x-136.8,-126,-136.8
a-122.4x-136.8,-122.4,-136.8
a-118.8x-136.8,-118.8,-136.8
a-115.2x-136.8,-115.2,-136.8
a-111.6x-136.8,-111.6,-136.8
a-108x-136.8,-108,-136.8
a-104.4x-136.8,-104.4,-136.8
a-100.8x-136.8,-100.8,-136.8
a-97.2x-136.8,-97.2,-136.8
a-93.6x-136.8,-93.6,-136.8
a-90x-136.8,-90,-136.8
a-86.4x-136.8,-86.4,-136.8
a-82.8x-136.8,-82.8,-136.8
a-79.2x-136.8,-79.2,-136.8
a-75.6x-136.8,-75.6,-136.8
a-72x-136.8,-72,-136.8
a-68.4x-136.8,-68.4,-136.8
a-64.8x-136.8,-64.8,-136.8
a-61.2x-136.8,-61.2,-136.8
a-57.6x-136.8,-57.6,-136.8
a-54x-136.8,-54,-136.8
a-50.4x-136.8,-50.4,-136.8
a-46.8x-136.8,-46.8,-136.8
a-43.2x-136.8,-43.2,-136.8
a-39.6x-136.8,-39.6,-136.8
a-36x-136.8,-36,-136.8
a-32.4x-136.8,-32.4,-136.8
a-28.8x-136.8,-28.8,-136.8
a-25.2x-136.8,-25.2,-136.8
a-21.6x-136.8,-21.6,-136.8
a-18x-136.8,-18,-136.8
a-14.4x-136.8,-14.4,-136.8
a-10.8x-136.8,-10.8,-136.8
a-7.2x-136.8,-7.2,-136.8
a-3.6x-136.8,-3.6,-136.8
a0x-136.8,0,-136.8
a3.6x-136.8,3.6,-136.8
a7.2x-136.8,7.2,-136.8
a10.8x-136.8,10.8,-136.8
a14.4x-136.8,14.4,-136.8
a18x-136.8,18,-136.8
a21.6x-136.8,21.6,-136.8
a25.2x-136.8,25.2,-136.8
a28.8x-136.8,28.8,-136.8
a32.4x-136.8,32.4,-136.8
a36x-136.8,36,-136.8
a39.6x-136.8,39.6,-136.8
a43.2x-136.8,43.2,-136.8
a46.8x-136.8,46.8,-136.8
a50.4x-136.8,50.4,-136.8
a54x-136.8,54,-136.8
a57.6x-136.8,57.6,-136.8
a61.2x-136.8,61.2,-136.8
a64.8x-136.8,64.8,-136.8
a68.4x-136.8,68.4,-136.8
a72x-136.8,72,-136.8
a75.6x-136.8,75.6,-136.8
a79.2x-136.8,79.2,-136.8
a82.8x-136.8,82.8,-136.8
a86.4x-136.8,86.4,-136.8
a90x-136.8,90,-136.8
a93.6x-136.8,93.6,-136.8
a97.2x-136.8,97.2,-136.8
a100.8x-136.8,100.8,-136.8
a104.4x-136.8,104.4,-136.8
a108x-136.8,108,-136.8
a111.6x-136.8,111.6,-136.8
a115.2x-136.8,115.2,-136.8
a118.8x-136.8,118.8,-136.8
a122.4x-136.8,122.4,-136.8
a126x-136.8,126,-136.8
a129.6x-136.8,129.6,-136.8
a133.2x-136.8,133.2,-136.8
a136.8x-136.8,136.8,-136.8
a140.4x-136.8,140.4,-136.8
a144x-136.8,144,-136.8
a147.6x-136.8,147.6,-136.8
a151.2x-136.8,151.2,-136.8
a154.8x-136.8,154.8,-136.8
a158.4x-136.8,158.4,-136.8
a162x-136.8,162,-136.8
a165.6x-136.8,165.6,-136.8
a169.2x-136.8,169.2,-136.8
a172.8x-136.8,172.8,-136.8
a176.4x-136.8,176.4,-136.8
a-180x-133.2,-180,-133.2
a-176.4x-133.2,-176.4,-133.2
a-172.8x-133.2,-172.8,-133.2
a-169.2x-133.2,-169.2,-133.2
a-165.6x-133.2,-165.6,-133.2
a-162x-133.2,-162,-133.2
a-158.4x-133.2,-158.4,-133.2
a-154.8x-133.2,-154.8,-133.2
a-151.2x-133.2,-151.2,-133.2
a-147.6x-133.2,-147.6,-133.2
a-144x-133.2,-144,-133.2
a-140.4x-133.2,-140.4,-133.2
a-136.8x-133.2,-136.8,-133.2
a-133.2x-133.2,-133.2,-133.2
a-129.6x-133.2,-129.6,-133.2
a-126x-133.2,-126,-133.2
a-122.4x-133.2,-122.4,-133.2
a-118.8x-133.2,-118.8,-133.2
a-115.2x-133.2,-115.2,-133.2
a-111.6x-133.2,-111.6,-133.2
a-108x-133.2,-108,-133.2
a-104.4x-133.2,-104.4,-133.2
a-100.8x-133.2,-100.8,-133.2
a-97.2x-133.2,-97.2,-133.2
a-93.6x-133.2,-93.6,-133.2
a-90x-133.2,-90,-133.2
a-86.4x-133.2,-86.4,-133.2
a-82.8x-133.2,-82.8,-133.2
a-79.2x-133.2,-79.2,-133.2
a-75.6x-133.2,-75.6,-133.2
a-72x-133.2,-72,-133.2
a-68.4x-133.2,-68.4,-133.2
a-64.8x-133.2,-64.8,-133.2
a-61.2x-133.2,-61.2,-133.2
a-57.6x-133.2,-57.6,-133.2
a-54x-133.2,-54,-133.2
a-50.4x-133.2,-50.4,-133.2
a-46.8x-133.2,-46.8,-133.2
a-43.2x-133.2,-43.2,-133.2
a-39.6x-133.2,-39.6,-133.2
a-36x-133.2,-36,-133.2
a-32.4x-133.2,-32.4,-133.2
a-28.8x-133.2,-28.8,-133.2
a-25.2x-133.2,-25.2,-133.2
a-21.6x-133.2,-21.6,-133.2
a-18x-133.2,-18,-133.2
a-14.4x-133.2,-14.4,-133.2
a-10.8x-133.2,-10.8,-133.2
a-7.2x-133.2,-7.2,-133.2
a-3.6x-133.2,-3.6,-133.2
a0x-133.2,0,-133.2
a3.6x-133.2,3.6,-133.2
a7.2x-133.2,7.2,-133.2
a10.8x-133.2,10.8,-133.2
a14.4x-133.2,14.4,-133.2
a18x-133.2,18,-133.2
a21.6x-133.2,21.6,-133.2
a25.2x-133.2,25.2,-133.2
a28.8x-133.2,28.8,-133.2
a32.4x-133.2,32.4,-133.2
a36x-133.2,36,-133.2
a39.6x-133.2,39.6,-133.2
a43.2x-133.2,43.2,-133.2
a46.8x-133.2,46.8,-133.2
a50.4x-133.2,50.4,-133.2
a54x-133.2,54,-133.2
a57.6x-133.2,57.6,-133.2
a61.2x-133.2,61.2,-133.2
a64.8x-133.2,64.8,-133.2
a68.4x-133.2,68.4,-133.2
a72x-133.2,72,-133.2
a75.6x-133.2,75.6,-133.2
a79.2x-133.2,79.2,-133.2
a82.8x-133.2,82.8,-133.2
a86.4x-133.2,86.4,-133.2
a90x-133.2,90,-133.2
a93.6x-133.2,93.6,-133.2
a97.2x-133.2,97.2,-133.2
a100.8x-133.2,100.8,-133.2
a104.4x-133.2,104.4,-133.2
a108x-133.2,108,-133.2
a111.6x-133.2,111.6,-133.2
a115.2x-133.2,115.2,-133.2
a118.8x-133.2,118.8,-133.2
a122.4x-133.2,122.4,-133.2
a126x-133.2,126,-133.2
a129.6x-133.2,129.6,-133.2
a133.2x-133.2,133.2,-133.2
a136.8x-133.2,136.8,-133.2
a140.4x-133.2,140.4,-133.2
a144x-133.2,144,-133.2
a147.6x-133.2,147.6,-133.2
a151.2x-133.2,151.2,-133.2
a154.8x-133.2,154.8,-133.2
a158.4x-133.2,158.4,-133.2
a162x-133.2,162,-133.2
a165.6x-133.2,165.6,-133.2
a169.2x-133.2,169.2,-133.2
a172.8x-133.2,172.8,-133.2
a176.4x-133.2,176.4,-133.2
a-180x-129.6,-180,-129.6
a-176.4x-129.6,-176.4,-129.6
a-172.8x-129.6,-172.8,-129.6
a-169.2x-129.6,-169.2,-129.6
a-165.6x-129.6,-165.6,-129.6
a-162x-129.6,-162,-129.6
a-158.4x-129.6,-158.4,-129.6
a-154.8x-129.6,-154.8,-129.6
a-151.2x-129.6,-151.2,-129.6
a-147.6x-129.6,-147.6,-129.6
a-144x-129.6,-144,-129.6
a-140.4x-129.6,-140.4,-129.6
a-136.8x-129.6,-136.8,-129.6
a-133.2x-129.6,-133.2,-129.6
a-129.6x-129.6,-129.6,-129.6
a-126x-129.6,-126,-129.6
a-122.4x-129.6,-122.4,-129.6
a-118.8x-129.6,-118.8,-129.6
a-115.2x-129.6,-115.2,-129.6
a-111.6x-129.6,-111.6,-129.6
a-108x-129.6,-108,-129.6
a-104.4x-129.6,-104.4,-129.6
a-100.8x-129.6,-100.8,-129.6
a-97.2x-129.6,-97.2,-129.6
a-93.6x-129.6,-93.6,-129.6
a-90x-129.6,-90,-129.6
a-86.4x-129.6,-86.4,-129.6
a-82.8x-129.6,-82.8,-129.6
a-79.2x-129.6,-79.2,-129.6
a-75.6x-129.6,-75.6,-129.6
a-72x-129.6,-72,-129.6
a-68.4x-129.6,-68.4,-129.6
a-64.8x-129.6,-64.8,-129.6
a-61.2x-129.6,-61.2,-129.6
a-57.6x-129.6,-57.6,-129.6
a-54x-129.6,-54,-129.6
a-50.4x-129.6,-50.4,-129.6
a-46.8x-129.6,-46.8,-129.6
a-43.2x-129.6,-43.2,-129.6
a-39.6x-129.6,-39.6,-129.6
a-36x-129.6,-36,-129.6
a-32.4x-129.6,-32.4,-129.6
a-28.8x-129.6,-28.8,-129.6
a-25.2x-129.6,-25.2,-129.6
a-21.6x-129.6,-21.6,-129.6
a-18x-129.6,-18,-129.6
a-14.4x-129.6,-14.4,-129.6
a-10.8x-129.6,-10.8,-129.6
a-7.2x-129.6,-7.2,-129.6
a-3.6x-129.6,-3.6,-129.6
a0x-129.6,0,-129.6
a3.6x-129.6,3.6,-129.6
a7.2x-129.6,7.2,-129.6
a10.8x-129.6,10.8,-129.6
a14.4x-129.6,14.4,-129.6
a18x-129.6,18,-129.6
a21.6x-129.6,21.6,-129.6
a25.2x-129.6,25.2,-129.6
a28.8x-129.6,28.8,-129.6
a32.4x-129.6,32.4,-129.6
a36x-129.6,36,-129.6
a39.6x-129.6,39.6,-129.6
a43.2x-129.6,43.2,-129.6
a46.8x-129.6,46.8,-129.6
a50.4x-129.6,50.4,-129.6
a54x-129.6,54,-129.6
a57.6x-129.6,57.6,-129.6
a61.2x-129.6,61.2,-129.6
a64.8x-129.6,64.8,-129.6
a68.4x-129.6,68.4,-129.6
a72x-129.6,72,-129.6
a75.6x-129.6,75.6,-129.6
a79.2x-129.6,79.2,-129.6
a82.8x-129.6,82.8,-129.6
a86.4x-129.6,86.4,-129.6
a90x-129.6,90,-129.6
a93.6x-129.6,93.6,-129.6
a97.2x-129.6,97.2,-129.6
a100.8x-129.6,100.8,-129.6
a104.4x-129.6,104.4,-129.6
a108x-129.6,108,-129.6
a111.6x-129.6,111.6,-129.6
a115.2x-129.6,115.2,-129.6
a118.8x-129.6,118.8,-129.6
a122.4x-129.6,122.4,-129.6
a126x-129.6,126,-129.6
a129.6x-129.6,129.6,-129.6
a133.2x-129.6,133.2,-129.6
a136.8x-129.6,136.8,-129.6
a140.4x-129.6,140.4,-129.6
a144x-129.6,144,-129.6
a147.6x-129.6,147.6,-129.6
a151.2x-129.6,151.2,-129.6
a154.8x-129.6,154.8,-129.6
a158.4x-129.6,158.4,-129.6
a162x-129.6,162,-129.6
a165.6x-129.6,165.6,-129.6
a169.2x-129.6,169.2,-129.6
a172.8x-129.6,172.8,-129.6
a176.4x-129.6,176.4,-129.6
a-180x-126,-180,-126
a-176.4x-126,-176.4,-126
a-172.8x-126,-172.8,-126
a-169.2x-126,-169.2,-126
a-165.6x-126,-165.6,-126
a-162x-126,-162,-126
a-158.4x-126,-158.4,-126
a-154.8x-126,-154.8,-126
a-151.2x-126,-151.2,-126
a-147.6x-126,-147.6,-126
a-144x-126,-144,-126
a-140.4x-126,-140.4,-126
a-136.8x-126,-136.8,-126
a-133.2x-126,-133.2,-126
a-129.6x-126,-129.6,-126
a-126x-126,-126,-126
a-122.4x-126,-122.4,-126
a-118.8x-126,-118.8,-126
a-115.2x-126,-115.2,-126
a-111.6x-126,-111.6,-126
a-108x-126,-108,-126
a-104.4x-126,-104.4,-126
